#Frame            All     All[Max]
   14147      22.8097      39.8611
   14148      22.7929      40.1326
   14149      22.7579      40.0247
   14150      22.7275      39.7650
   14151      22.7031      39.8594
   14152      22.7036      40.4047
   14153      22.5852      39.4312
   14154      22.4905      39.5148
   14155      22.6747      39.6088
   14156      22.6376      41.4302
   14157      22.8730      41.7433
   14158      22.8531      41.6596
   14159      22.8574      41.0621
   14160      22.8306      40.9877
   14161      22.8650      41.5521
   14162      22.8651      41.5152
   14163      23.0310      40.6296
   14164      23.0072      41.6671
   14165      22.8804      40.2362
   14166      23.0541      41.8332
   14167      22.9720      40.9011
   14168      22.7820      40.5924
   14169      22.8415      40.3523
   14170      23.0325      41.8344
   14171      23.1561      42.0632
   14172      23.1558      42.7295
   14173      23.2279      43.3137
   14174      23.1969      43.3332
   14175      23.3171      43.5070
   14176      23.0268      43.6265
   14177      23.2097      42.8618
   14178      23.1814      42.5960
   14179      22.9950      42.5480
   14180      22.9178      42.8311
   14181      22.8935      42.2087
   14182      22.8563      41.2870
   14183      22.9608      41.0520
   14184      22.7862      39.9475
   14185      22.6647      40.3139
   14186      22.8357      41.0916
   14187      22.8803      41.6374
   14188      22.7546      43.0044
   14189      22.8958      42.4481
   14190      22.8880      43.5118
   14191      22.9184      42.9912
   14192      23.0305      43.2727
   14193      23.0038      43.0036
   14194      22.9185      43.1238
   14195      22.9572      43.7358
   14196      22.8618      42.8815
   14197      22.7823      42.7120
   14198      22.8029      42.4725
   14199      22.8580      43.0348
   14200      22.8588      42.9964
   14201      22.9630      43.1379
   14202      23.0426      42.8171
   14203      22.9028      43.3858
   14204      22.8893      42.7947
   14205      23.0108      43.1441
   14206      22.9160      43.6196
   14207      22.8137      43.4373
   14208      22.8621      43.1874
   14209      22.9149      43.2685
   14210      22.9722      43.4965
   14211      22.8573      42.8235
   14212      22.9364      43.1708
   14213      22.8493      42.6267
   14214      22.9682      43.1043
   14215      23.0127      42.3043
   14216      23.0977      43.3240
   14217      23.1678      43.0303
   14218      23.0497      42.8238
   14219      23.1381      42.4763
   14220      23.0753      43.1360
   14221      23.2674      42.8402
   14222      23.3438      43.3487
   14223      23.1656      43.0990
   14224      23.1886      42.9929
   14225      23.0705      42.9590
   14226      22.9491      42.6525
   14227      23.0452      43.3220
   14228      23.0740      42.8341
   14229      22.9711      42.2039
   14230      22.9468      41.9741
   14231      22.8027      41.2711
   14232      22.8978      42.1964
   14233      22.9528      42.9801
   14234      22.8654      43.3644
   14235      22.9783      43.6508
   14236      22.9417      43.2565
   14237      23.1684      43.5505
   14238      23.1523      43.5574
   14239      23.0926      43.1360
   14240      23.1092      43.0652
   14241      23.1650      43.4902
   14242      23.1281      42.6789
   14243      23.0730      42.3819
   14244      22.9935      43.5271
   14245      23.1071      43.1710
   14246      23.1427      43.3146
   14247      22.9698      42.6277
   14248      22.8165      42.5608
   14249      23.0037      42.9665
   14250      22.8720      42.5152
   14251      22.7738      43.1967
   14252      22.8264      43.5030
   14253      22.9067      43.0773
   14254      22.9346      43.1293
   14255      22.9472      43.4947
   14256      22.8905      43.3975
   14257      22.8390      43.8499
   14258      22.9744      44.2721
   14259      23.0606      44.0552
   14260      23.1905      44.0199
   14261      23.1386      44.0218
   14262      23.1194      43.8083
   14263      23.0891      43.0061
   14264      23.1835      42.2019
   14265      23.3523      41.4648
   14266      23.1718      42.2379
   14267      23.2071      42.4355
   14268      23.0835      42.0232
   14269      23.2326      42.2429
   14270      23.3257      43.5318
   14271      23.3681      42.9826
   14272      23.4902      44.8655
   14273      23.5248      44.7393
   14274      23.5981      44.6841
   14275      23.6004      44.6594
   14276      23.5625      45.5288
   14277      23.4578      44.0190
   14278      23.6077      44.4923
   14279      23.7623      44.8187
   14280      23.6596      44.6266
   14281      23.5225      44.9784
   14282      23.8018      44.3202
   14283      23.5819      43.9973
   14284      23.7114      44.3628
   14285      23.7352      43.8962
   14286      23.5085      42.5310
   14287      23.5856      42.7203
   14288      23.4882      41.6495
   14289      23.8067      30.0746
   14290      23.8907      43.5952
   14291      24.0111      43.6177
   14292      23.8558      43.1071
   14293      24.0298      31.1657
   14294      23.8739      30.7304
   14295      23.6020      42.8046
   14296      23.6397      30.7162
   14297      23.8861      30.9351
   14298      24.0722      31.0398
   14299      23.9964      45.0060
   14300      23.8914      31.1305
   14301      24.0709      30.5332
   14302      24.1800      31.0969
   14303      24.1526      43.5057
   14304      23.9533      43.2130
   14305      24.0679      44.1866
   14306      23.9571      43.3879
   14307      23.9887      43.1661
   14308      23.9973      43.7871
   14309      24.0847      30.2945
   14310      23.9649      30.0026
   14311      23.8918      29.8751
   14312      23.9749      43.0989
   14313      23.9453      30.2356
   14314      24.0665      30.1081
   14315      23.9861      30.4416
   14316      23.9536      44.1068
   14317      24.0009      44.2726
   14318      23.9987      44.5367
   14319      23.9874      45.1377
   14320      23.9856      44.2605
   14321      23.9962      31.4272
   14322      23.8547      44.7352
   14323      23.8874      44.1909
   14324      24.0592      44.4337
   14325      23.9831      30.8370
   14326      24.0599      30.7803
   14327      23.9454      44.1892
   14328      23.8034      44.4933
   14329      23.8060      30.8511
   14330      23.8044      30.9162
   14331      23.8271      42.8293
   14332      23.7785      44.4448
   14333      23.6819      43.5427
   14334      23.7052      44.5109
   14335      23.7336      44.6797
   14336      23.6623      44.6265
   14337      23.6291      43.8962
   14338      23.4155      43.8882
   14339      23.5542      44.2976
   14340      23.5828      44.3551
   14341      23.5496      44.3156
   14342      23.2774      44.2741
   14343      23.4637      43.8868
   14344      23.4863      44.3489
   14345      23.4886      45.1874
   14346      23.3272      44.2624
   14347      23.2605      43.3210
   14348      23.2158      42.9860
   14349      23.1638      43.2377
   14350      23.2676      42.8709
   14351      23.1934      43.6901
   14352      22.9917      43.4833
   14353      22.9896      43.2108
   14354      22.9733      43.2575
   14355      22.7279      43.1276
   14356      22.8284      43.4569
   14357      22.8514      43.7633
   14358      22.7054      42.5158
   14359      22.7094      42.3320
   14360      22.8196      42.7318
   14361      22.6735      42.7472
   14362      22.6794      42.1220
   14363      22.6766      42.6107
   14364      22.4324      41.8123
   14365      22.6680      42.7321
   14366      22.5294      42.4004
   14367      22.8695      42.8512
   14368      22.6937      42.8434
   14369      22.6370      42.7737
   14370      22.6575      42.5990
   14371      22.6820      43.2153
   14372      22.6441      42.7962
   14373      22.7174      42.3294
   14374      22.7133      42.6602
   14375      22.7686      42.1394
   14376      22.7065      42.9340
   14377      22.6018      41.9137
   14378      22.6022      42.4558
   14379      22.6112      41.9860
   14380      22.5778      42.1442
   14381      22.5323      42.8418
   14382      22.6694      42.7565
   14383      22.6756      42.7875
   14384      22.4307      41.8534
   14385      22.4570      40.2304
   14386      22.3509      39.7741
   14387      22.5075      39.8286
   14388      22.3820      40.0066
   14389      22.4284      40.4808
   14390      22.3608      40.1258
   14391      22.3896      41.5700
   14392      22.3235      42.0998
   14393      22.3658      41.7897
   14394      22.2922      40.7775
   14395      22.2741      40.8479
   14396      22.2572      40.0305
   14397      22.5055      40.8792
   14398      22.2615      40.0986
   14399      22.3684      41.0172
   14400      22.2107      41.4699
   14401      22.2598      40.9801
   14402      22.5057      41.1876
   14403      22.3508      39.8600
   14404      22.5154      40.5155
   14405      22.4793      40.2727
   14406      22.4863      40.6363
   14407      22.3585      40.0503
   14408      22.5006      41.0913
   14409      22.4391      40.3827
   14410      22.3702      40.1079
   14411      22.3495      40.7680
   14412      22.4140      40.1760
   14413      22.3830      41.0773
   14414      22.3258      40.0459
   14415      22.3999      40.6922
   14416      22.1761      39.9497
   14417      22.2021      40.0224
   14418      22.1779      40.9356
   14419      22.1147      41.0904
   14420      22.0214      41.6613
   14421      22.0848      41.7011
   14422      21.9931      41.3595
   14423      21.9560      41.2033
   14424      22.1533      42.1580
   14425      22.0950      41.9007
   14426      21.9834      41.5058
   14427      21.8587      41.3526
   14428      21.9246      40.9703
   14429      21.7465      40.6566
   14430      21.9460      41.3105
   14431      21.8657      41.0870
   14432      21.9868      41.4076
   14433      22.0882      40.8429
   14434      22.0296      40.3085
   14435      22.1678      41.0886
   14436      22.2143      40.4042
   14437      22.2695      41.5309
   14438      22.2898      41.2405
   14439      22.4038      41.0378
   14440      22.2936      40.7191
   14441      22.1364      41.2586
   14442      22.1444      41.0346
   14443      22.0316      40.2641
   14444      22.2221      41.4422
   14445      22.2629      41.2670
   14446      22.2398      40.9744
   14447      22.4117      40.3955
   14448      22.3835      40.8168
   14449      22.4206      40.2490
   14450      22.2344      39.5350
   14451      22.3618      39.4894
   14452      22.4128      40.5152
   14453      22.3847      39.5865
   14454      22.1716      39.5450
   14455      22.2738      39.3009
   14456      22.4181      40.9612
   14457      22.3824      40.0221
   14458      22.4007      40.5961
   14459      22.6184      40.7965
   14460      22.5676      41.6501
   14461      22.6905      40.8529
   14462      22.6978      41.3274
   14463      22.7219      42.6789
   14464      22.5616      41.1427
   14465      22.5617      42.1702
   14466      22.5577      41.5161
   14467      22.6194      41.9355
   14468      22.3501      42.3400
   14469      22.3920      42.2519
   14470      22.4773      41.6559
   14471      22.4206      41.6413
   14472      22.5487      42.5561
   14473      22.6744      42.5468
   14474      22.7091      42.6469
   14475      22.5499      42.3887
   14476      22.6925      42.6739
   14477      22.5189      42.1116
   14478      22.5491      41.6107
   14479      22.5276      42.0323
   14480      22.6762      40.4214
   14481      22.6132      40.6667
   14482      22.4710      40.1191
   14483      22.4931      40.8829
   14484      22.5103      41.1151
   14485      22.3208      39.9822
   14486      22.3250      40.6826
   14487      22.3687      41.0495
   14488      22.0910      39.8210
   14489      22.1605      40.1348
   14490      22.2647      40.3896
   14491      22.1500      38.9762
   14492      22.1679      39.2262
   14493      22.3531      39.5930
   14494      22.3362      39.7968
   14495      22.3105      40.2835
   14496      22.4314      39.5216
   14497      22.3090      39.5462
   14498      22.2915      39.4387
   14499      22.3511      39.7691
   14500      22.5185      39.6540
   14501      22.4660      39.9597
   14502      22.5036      40.0459
   14503      22.3449      40.0846
   14504      22.2185      39.2340
   14505      22.0613      39.9345
   14506      22.1170      39.9986
   14507      22.0889      39.6381
   14508      22.0256      39.6505
   14509      21.9534      39.2600
   14510      22.0530      39.1776
   14511      22.1098      38.9937
   14512      22.1186      39.4992
   14513      22.0565      39.4967
   14514      22.1864      40.3455
   14515      22.1010      39.6724
   14516      22.1268      40.0521
   14517      22.0917      39.3711
   14518      22.2272      40.1465
   14519      22.2551      41.4998
   14520      22.2224      39.8880
   14521      22.2576      39.6843
   14522      22.3136      40.4025
   14523      22.2330      40.0743
   14524      22.1538      39.7904
   14525      21.9734      39.4284
   14526      21.9804      38.7875
   14527      21.9052      39.4070
   14528      22.0726      39.6224
   14529      22.0879      39.5529
   14530      22.1703      40.3271
   14531      22.1204      39.7164
   14532      22.1174      39.8722
   14533      22.1609      40.4742
   14534      22.0364      39.6172
   14535      22.0610      39.8480
   14536      22.0129      39.9519
   14537      22.1085      39.8027
   14538      22.0259      39.5536
   14539      21.9601      39.8681
   14540      21.8516      39.5720
   14541      21.7775      38.9772
   14542      21.9383      39.8655
   14543      21.9456      39.3782
   14544      22.1198      39.5759
   14545      21.9906      39.2662
   14546      21.8974      39.4582
   14547      21.7419      38.1244
   14548      21.9265      39.4849
   14549      21.8682      39.0062
   14550      21.8561      38.8608
   14551      22.1220      40.0119
   14552      22.0917      39.5258
   14553      22.2454      40.0761
   14554      22.2661      40.6264
   14555      22.2714      39.8791
   14556      22.0780      39.8668
   14557      22.2377      40.0629
   14558      22.1425      40.6471
   14559      22.1154      40.3644
   14560      22.1435      39.6525
   14561      22.1940      39.9006
   14562      22.3163      40.2424
   14563      22.2032      40.5563
   14564      21.9477      39.8062
   14565      21.9376      40.2032
   14566      22.1423      40.2817
   14567      22.1233      40.1441
   14568      22.1414      40.6332
   14569      22.1490      28.4200
   14570      22.1000      40.0058
   14571      22.1995      41.1971
   14572      22.2272      28.4821
   14573      22.1378      39.9474
   14574      22.1349      39.2784
   14575      22.0578      40.1673
   14576      22.0182      39.6207
   14577      22.0274      27.5701
   14578      21.9911      40.9558
   14579      22.0017      39.9054
   14580      21.9953      39.7764
   14581      22.1218      39.0485
   14582      22.1034      28.0547
   14583      22.1068      40.6909
   14584      22.2240      40.1423
   14585      22.2165      39.6700
   14586      22.1065      40.3430
   14587      22.2327      28.6294
   14588      22.1707      40.2398
   14589      22.2482      41.1112
   14590      22.3445      40.0281
   14591      22.3975      28.5340
   14592      22.4258      40.9254
   14593      22.5312      41.3518
   14594      22.4809      41.4248
   14595      22.3434      41.7447
   14596      22.4634      40.2062
   14597      22.4851      28.9567
   14598      22.3456      28.5194
   14599      22.1826      39.6554
   14600      22.2437      39.1747
   14601      22.1671      40.0075
   14602      22.2278      39.5290
   14603      22.1705      39.2792
   14604      22.1731      39.5374
   14605      22.1229      40.2390
   14606      22.2076      39.8080
   14607      22.1557      39.9223
   14608      22.3234      41.4333
   14609      22.2730      42.1457
   14610      22.3312      41.8014
   14611      22.5373      41.0665
   14612      22.3610      40.4110
   14613      22.4258      29.0796
   14614      22.3120      28.7401
   14615      22.4623      41.9589
   14616      22.4155      40.4788
   14617      22.6374      41.7548
   14618      22.3959      40.3977
   14619      22.4685      41.4395
   14620      22.4510      41.2633
   14621      22.3972      40.9024
   14622      22.4269      41.3982
   14623      22.2938      40.9354
   14624      22.4327      41.5231
   14625      22.3716      41.4457
   14626      22.4098      40.9093
   14627      22.5195      41.0097
   14628      22.4919      40.9596
   14629      22.3886      40.7188
   14630      22.5484      29.3138
   14631      22.4699      41.0775
   14632      22.3745      28.8796
   14633      22.3318      28.1563
   14634      22.2214      39.7136
   14635      22.4732      40.2230
   14636      22.3026      39.9631
   14637      22.3547      40.1883
   14638      22.4616      41.6432
   14639      22.2983      41.1084
   14640      22.3062      39.6349
   14641      22.1686      40.0859
   14642      22.3047      39.4850
   14643      22.2820      39.7867
   14644      22.0203      39.4722
   14645      22.0344      38.9536
   14646      22.0715      39.5559
   14647      21.9430      38.6340
   14648      22.0764      39.3738
   14649      22.0647      39.6832
   14650      22.1457      38.9303
   14651      22.1205      39.4033
   14652      22.1066      39.5067
   14653      21.8006      39.6297
   14654      21.9978      39.8035
   14655      22.0017      39.6768
   14656      21.9699      39.6140
   14657      21.9505      40.1499
   14658      22.0228      39.5671
   14659      22.0529      39.7176
   14660      21.9439      39.5125
   14661      21.8652      39.2254
   14662      21.7724      38.8675
   14663      21.8494      38.6176
   14664      21.7758      39.0502
   14665      21.8000      39.2279
   14666      21.7392      38.6530
   14667      21.7117      38.9239
   14668      21.7765      39.5247
   14669      21.8183      39.3653
   14670      21.7783      39.4849
   14671      21.8115      39.8699
   14672      21.7349      39.1484
   14673      21.6031      38.8436
   14674      21.6832      39.2997
   14675      21.7014      38.5359
   14676      21.6703      38.7073
   14677      21.7727      39.6111
   14678      21.8848      39.0439
   14679      21.8655      39.3693
   14680      21.7738      38.7915
   14681      21.7573      39.6838
   14682      21.7250      40.1742
   14683      21.7863      40.4993
   14684      21.8212      41.1806
   14685      21.9079      41.6124
   14686      21.9369      40.5377
   14687      21.9767      40.0031
   14688      21.9661      39.8857
   14689      21.9159      39.4677
   14690      21.8923      39.8675
   14691      21.9957      40.9254
   14692      21.7218      38.3203
   14693      21.9762      38.7364
   14694      21.8020      39.1178
   14695      21.9053      39.8112
   14696      22.0900      39.6676
   14697      21.8830      38.8254
   14698      21.9499      39.7988
   14699      22.0200      39.4186
   14700      21.8823      38.6027
   14701      22.0038      40.3455
   14702      21.7845      38.8367
   14703      21.6894      39.6684
   14704      21.7142      38.7482
   14705      21.5273      38.0756
   14706      21.5672      37.8974
   14707      21.5913      38.5910
   14708      21.4659      39.5110
   14709      21.5429      39.1682
   14710      21.6515      40.2177
   14711      21.5305      38.6553
   14712      21.4039      39.1269
   14713      21.6164      40.2504
   14714      21.8783      40.6066
   14715      21.8922      41.1240
   14716      21.8642      41.4024
   14717      21.9437      41.9765
   14718      21.9019      41.3418
   14719      21.9363      41.3331
   14720      21.7294      40.5769
   14721      21.5099      40.5978
   14722      21.3671      40.1743
   14723      21.5613      40.4657
   14724      21.5538      40.2343
   14725      21.5347      40.7111
   14726      21.7265      41.3532
   14727      21.8141      41.5102
   14728      21.5503      40.4754
   14729      21.5637      41.3126
   14730      21.5971      41.2222
   14731      21.4837      40.7634
   14732      21.5884      41.0564
   14733      21.3598      40.2465
   14734      21.4365      39.9113
   14735      21.3895      40.4957
   14736      21.3318      40.5003
   14737      21.6196      40.8725
   14738      21.7026      40.6026
   14739      21.6747      41.1518
   14740      21.6959      41.0225
   14741      21.9289      41.0156
   14742      21.9768      41.2541
   14743      21.9070      41.9515
   14744      21.7667      40.9516
   14745      21.6561      40.8504
   14746      21.7209      40.8799
   14747      21.5825      40.5092
   14748      21.6917      40.5079
   14749      21.8795      41.2607
   14750      21.7568      40.5608
   14751      21.8516      41.6702
   14752      21.7278      40.9881
   14753      21.7049      40.8506
   14754      21.7225      40.5752
   14755      21.6956      40.9089
   14756      21.8024      38.6303
   14757      21.8100      38.8425
   14758      21.8983      39.3866
   14759      21.9441      38.9689
   14760      21.8699      39.3048
   14761      21.8252      39.9740
   14762      21.8520      39.4434
   14763      21.7964      39.1293
   14764      21.8021      39.9602
   14765      21.6264      40.2909
   14766      21.8463      41.5409
   14767      21.7596      41.1350
   14768      21.8507      40.9863
   14769      21.9045      41.1820
   14770      21.8873      41.0898
   14771      21.8522      41.0438
   14772      21.8236      41.6087
   14773      21.8211      41.4055
   14774      21.8635      41.1385
   14775      21.6468      40.7107
   14776      21.7756      41.3808
   14777      21.6925      40.4143
   14778      21.6803      39.1656
   14779      21.8180      39.7075
   14780      21.8076      39.3218
   14781      21.5734      38.8675
   14782      21.5437      39.0349
   14783      21.6190      39.0910
   14784      21.4379      38.6997
   14785      21.3661      38.5044
   14786      21.3732      38.0982
   14787      21.4214      38.2856
   14788      21.3422      38.3173
   14789      21.2709      39.1986
   14790      21.5664      37.9992
   14791      21.4125      37.7557
   14792      21.3192      38.3261
   14793      21.2093      38.0965
   14794      21.1880      38.1555
   14795      21.2987      38.2873
   14796      21.1494      37.1032
   14797      21.0544      37.5701
   14798      21.1709      37.7767
   14799      21.0726      36.8489
   14800      21.2340      37.3277
   14801      21.3326      38.4749
   14802      21.3251      39.1749
   14803      21.4473      39.9681
   14804      21.5911      39.9454
   14805      21.4816      40.2259
   14806      21.4877      40.2347
   14807      21.4846      40.8256
   14808      21.4159      39.7720
   14809      21.4726      38.0836
   14810      21.6298      39.3118
   14811      21.5479      39.1267
   14812      21.5208      39.6807
   14813      21.6458      39.9450
   14814      21.4891      39.5317
   14815      21.4967      40.0426
   14816      21.5275      40.0085
   14817      21.5126      38.9978
   14818      21.5648      39.1930
   14819      21.6249      38.4576
   14820      21.6583      38.9229
   14821      21.7489      39.3554
   14822      21.7071      39.4541
   14823      21.6963      38.3084
   14824      21.5964      37.8634
   14825      21.5247      38.0989
   14826      21.6843      39.0412
   14827      21.6297      38.7691
   14828      21.5179      38.6976
   14829      21.6659      39.1608
   14830      21.8219      39.6950
   14831      21.9244      40.1845
   14832      21.9164      40.9457
   14833      21.8571      41.4889
   14834      22.1280      40.9103
   14835      21.9983      41.4613
   14836      21.9477      40.9888
   14837      21.9826      41.0479
   14838      21.8158      40.4481
   14839      21.8673      40.8757
   14840      21.9170      40.5547
   14841      21.9589      40.0904
   14842      21.9570      39.9414
   14843      22.1253      40.1788
   14844      22.1339      40.6633
   14845      22.0420      40.2423
   14846      22.0040      40.7498
   14847      22.0537      42.0907
   14848      22.2046      40.9678
   14849      22.1498      41.0837
   14850      22.1644      41.1830
   14851      22.0666      40.5860
   14852      22.2632      40.5133
   14853      22.1505      39.2509
   14854      22.1334      40.0451
   14855      22.1469      40.2030
   14856      22.1978      40.9330
   14857      22.2524      40.5007
   14858      22.0931      39.7369
   14859      22.2381      39.8175
   14860      22.1737      39.2616
   14861      22.0588      39.3283
   14862      22.0407      39.9817
   14863      22.0039      38.8255
   14864      22.0888      39.3299
   14865      22.0988      39.3936
   14866      22.2735      39.1275
   14867      22.1761      38.8813
   14868      22.0871      39.1224
   14869      22.2472      39.8731
   14870      22.3650      40.0655
   14871      22.2853      40.1786
   14872      22.2703      39.1568
   14873      22.3376      39.6398
   14874      22.4700      39.7946
   14875      22.5609      40.0267
   14876      22.3796      40.2837
   14877      22.3507      39.6397
   14878      22.3852      39.5565
   14879      22.1868      38.7762
   14880      22.1162      38.9618
   14881      22.0431      39.2123
   14882      22.0599      39.0957
   14883      22.0318      39.3220
   14884      22.1759      39.0086
   14885      22.1122      39.1977
   14886      22.2738      38.7976
   14887      22.1469      38.6371
   14888      22.1563      39.0944
   14889      22.2028      39.2994
   14890      22.0775      39.0025
   14891      21.9927      39.1537
   14892      22.1710      38.9198
   14893      22.3602      39.5375
   14894      22.2755      39.1362
   14895      22.3112      39.1822
   14896      22.4297      39.5652
   14897      22.3718      39.1929
   14898      22.4518      39.3981
   14899      22.5792      40.8498
   14900      22.3988      39.9209
   14901      22.3632      41.1050
   14902      22.2793      40.5657
   14903      22.3816      41.5806
   14904      22.2495      41.8545
   14905      22.4929      41.8922
   14906      22.5878      41.9459
   14907      22.3789      42.1041
   14908      22.3467      42.1602
   14909      22.3934      41.8090
   14910      22.2614      42.2584
   14911      22.1964      42.6086
   14912      22.1606      41.8117
   14913      22.1330      41.4208
   14914      22.1260      41.7005
   14915      22.0252      41.2379
   14916      22.1648      41.0950
   14917      22.0040      41.0629
   14918      22.0342      41.2011
   14919      22.0355      41.1274
   14920      22.0764      41.5441
   14921      21.9900      40.9712
   14922      22.0958      40.8254
   14923      22.0949      42.0970
   14924      21.9630      39.9204
   14925      21.9893      39.9369
   14926      21.9933      39.7989
   14927      22.0140      40.5407
   14928      21.8354      39.4800
   14929      21.9484      39.3588
   14930      22.0014      40.0129
   14931      22.0224      40.1745
   14932      21.9992      40.1150
   14933      22.0458      40.1020
   14934      21.9546      39.9478
   14935      22.0129      39.8191
   14936      22.0257      38.9746
   14937      22.0643      39.5707
   14938      22.1816      39.9249
   14939      22.2059      39.3414
   14940      22.1045      39.5766
   14941      22.0578      38.7416
   14942      22.2379      39.5844
   14943      22.2620      40.0539
   14944      22.1667      40.2289
   14945      22.2522      40.4708
   14946      22.3174      40.2402
   14947      22.2968      40.3558
   14948      22.2858      39.9316
   14949      22.2868      39.9939
   14950      22.2502      40.4913
   14951      22.3876      40.7556
   14952      22.2019      40.4028
   14953      22.0140      40.3968
   14954      22.1380      40.7285
   14955      22.2128      40.7587
   14956      22.1430      40.9110
   14957      22.1512      41.2614
   14958      21.9554      40.0210
   14959      21.9013      40.7556
   14960      21.8889      39.7160
   14961      21.9449      40.0561
   14962      21.9840      40.3710
   14963      22.0151      40.9941
   14964      22.0995      40.4735
   14965      21.9361      40.2300
   14966      21.9182      40.9594
   14967      22.2022      41.2822
   14968      21.9191      40.2366
   14969      21.7835      41.6061
   14970      21.8483      41.7035
   14971      21.7048      40.1462
   14972      21.7098      40.6033
   14973      21.7696      40.3346
   14974      21.6973      40.1884
   14975      21.8126      41.1745
   14976      21.6809      40.3135
   14977      21.5905      40.0381
   14978      21.6582      39.2448
   14979      21.8493      39.8959
   14980      21.7723      40.5487
   14981      21.6873      40.0612
   14982      21.9216      40.4154
   14983      21.8544      40.5097
   14984      21.9236      41.5726
   14985      21.7865      40.1058
   14986      21.9442      40.8299
   14987      21.9768      41.1363
   14988      21.8531      40.4388
   14989      21.8220      40.1187
   14990      21.8943      40.4710
   14991      22.0107      40.8803
   14992      22.0160      42.1874
   14993      22.0664      42.6362
   14994      22.1012      42.4710
   14995      22.2097      43.2394
   14996      22.3090      43.5517
   14997      22.3479      43.1287
   14998      22.2623      43.7633
   14999      22.0916      42.7017
   15000      22.1328      42.7160
   15001      22.2068      42.6839
   15002      22.1350      41.7709
   15003      22.2271      42.6972
   15004      22.1969      42.7185
   15005      22.2291      42.9326
   15006      22.3043      44.1099
   15007      22.3518      44.0925
   15008      22.2814      43.6070
   15009      22.1873      42.3030
   15010      22.0569      41.8287
   15011      22.0201      42.4516
   15012      22.1274      42.9976
   15013      21.9588      42.5499
   15014      22.1701      42.7305
   15015      22.2650      43.2669
   15016      22.2234      43.5281
   15017      22.0832      43.6639
   15018      22.1563      44.0701
   15019      22.1993      43.1119
   15020      22.1023      42.9524
   15021      22.2214      43.8820
   15022      22.2417      44.2197
   15023      22.2255      41.9387
   15024      22.2240      42.3499
   15025      22.1127      42.0456
   15026      21.8671      41.5503
   15027      22.1308      42.0817
   15028      22.1559      42.8460
   15029      22.0233      42.2191
   15030      22.0841      42.6831
   15031      21.9959      42.1529
   15032      22.0026      42.5996
   15033      21.9152      41.6355
   15034      22.0149      42.0083
   15035      22.1091      41.7681
   15036      22.0186      40.9123
   15037      21.9774      40.4598
   15038      22.0311      41.3850
   15039      21.8311      41.8255
   15040      21.7350      40.6817
   15041      22.0202      41.5173
   15042      21.9833      42.3763
   15043      22.0882      41.8856
   15044      22.0394      41.2235
   15045      22.0369      40.9372
   15046      22.0020      40.7411
   15047      22.1212      41.0401
   15048      22.1072      41.3495
   15049      22.1209      40.7505
   15050      22.0932      41.4476
   15051      22.1308      40.2908
   15052      22.0335      40.6558
   15053      22.0926      41.2232
   15054      22.1180      42.5566
   15055      22.1101      41.1893
   15056      21.9922      40.8855
   15057      21.9686      41.9433
   15058      21.7521      40.4144
   15059      21.7404      39.6395
   15060      21.8022      41.3331
   15061      22.0202      41.7035
   15062      21.9650      41.8617
   15063      21.8513      41.4424
   15064      21.8215      41.6970
   15065      21.8938      41.4398
   15066      22.0218      42.6174
   15067      21.9725      41.9600
   15068      21.7553      41.2048
   15069      21.8136      40.1128
   15070      21.7876      39.6987
   15071      21.6654      40.5505
   15072      21.7293      40.2354
   15073      21.8990      40.5015
   15074      21.9880      41.5259
   15075      22.0787      41.3826
   15076      22.1291      41.0313
   15077      22.0317      41.1868
   15078      22.0246      40.5835
   15079      21.9675      40.2047
   15080      22.1669      40.8496
   15081      22.0638      41.1562
   15082      22.0734      42.3215
   15083      21.9359      42.0076
   15084      21.9427      41.3675
   15085      21.9940      41.6402
   15086      21.9235      41.8080
   15087      21.8080      41.3417
   15088      21.9428      40.6888
   15089      22.0246      41.6871
   15090      22.0221      41.2433
   15091      21.9847      41.0646
   15092      21.9052      40.3440
   15093      22.0069      41.3209
   15094      21.9323      39.9428
   15095      22.0511      40.5742
   15096      21.9621      40.6866
   15097      22.1707      40.8020
   15098      22.0897      40.9069
   15099      22.0684      41.5496
   15100      22.1627      41.3923
   15101      22.0750      41.6658
   15102      22.0377      40.2902
   15103      22.0958      40.1569
   15104      21.9351      39.8990
   15105      21.9289      39.2002
   15106      22.0202      40.2012
   15107      22.0522      40.0171
   15108      21.8770      39.9486
   15109      22.0794      41.4885
   15110      21.9680      40.8336
   15111      22.2362      41.5216
   15112      22.0076      41.4725
   15113      21.9914      39.8458
   15114      22.0203      39.9649
   15115      22.1861      40.5546
   15116      22.1451      40.3037
   15117      22.2218      40.8056
   15118      22.2235      41.1082
   15119      22.1952      40.3534
   15120      22.1729      42.1002
   15121      22.2564      41.4632
   15122      22.4308      42.2555
   15123      22.3731      41.6822
   15124      22.5119      42.3109
   15125      22.5114      42.0040
   15126      22.4722      41.4051
   15127      22.3101      42.1431
   15128      22.0011      40.7048
   15129      21.9868      41.2696
   15130      22.1673      42.0231
   15131      22.1661      41.6154
   15132      22.2016      42.0608
   15133      22.0174      41.8023
   15134      22.1399      42.6764
   15135      22.0341      42.6494
   15136      21.9015      42.2293
   15137      21.9111      41.6398
   15138      22.0385      42.0932
   15139      21.9782      42.5663
   15140      21.9642      41.5166
   15141      22.0125      41.9163
   15142      21.9420      42.3010
   15143      21.9360      41.6119
   15144      21.9909      41.8758
   15145      21.8945      41.4540
