#Frame            All     All[Max]
   30568      18.2711      32.4433
   30569      18.2524      31.6725
   30570      18.0904      31.4040
   30571      18.1786      31.8188
   30572      18.2802      30.9374
   30573      18.3719      31.6042
   30574      18.3908      31.2719
   30575      18.3728      32.4854
   30576      18.3248      31.4698
   30577      18.3574      32.7059
   30578      18.2869      32.0476
   30579      18.2321      32.6382
   30580      18.2043      32.1320
   30581      18.2623      31.4435
   30582      18.1881      33.6358
   30583      18.2562      34.0876
   30584      18.2710      33.5973
   30585      18.3388      32.9598
   30586      18.2324      32.9537
   30587      18.1067      32.5975
   30588      18.0748      32.3665
   30589      18.1804      31.9662
   30590      18.0255      32.1976
   30591      18.0570      31.7068
   30592      18.1465      31.5330
   30593      18.1553      30.5029
   30594      17.9936      31.3591
   30595      17.9631      30.0550
   30596      17.9312      30.7079
   30597      17.9858      31.8109
   30598      18.0098      30.6469
   30599      18.1275      31.6902
   30600      18.1261      30.9314
   30601      18.0833      31.3293
   30602      18.1388      31.0870
   30603      18.2068      31.2221
   30604      18.0883      31.6935
   30605      18.1297      30.8697
   30606      18.2234      31.3961
   30607      18.1720      30.8698
   30608      18.0653      30.8361
   30609      18.1135      32.5018
   30610      18.0179      30.8017
   30611      18.1955      32.2334
   30612      18.1898      32.1159
   30613      18.0977      31.7561
   30614      18.1540      31.2424
   30615      18.1567      31.3511
   30616      18.1368      31.7932
   30617      18.2000      31.1357
   30618      18.1258      31.3250
   30619      18.0787      31.4256
   30620      17.9507      31.7339
   30621      18.0297      31.7080
   30622      18.0832      31.0002
   30623      17.9798      31.5234
   30624      18.0351      31.0786
   30625      18.0489      31.3715
   30626      17.9787      30.7201
   30627      18.0616      31.0222
   30628      18.0081      30.8202
   30629      18.0688      31.8244
   30630      17.9851      32.2301
   30631      17.9985      32.0447
   30632      17.9670      32.0131
   30633      18.1546      31.6753
   30634      17.9971      31.0605
   30635      17.9938      31.0636
   30636      18.0329      31.2323
   30637      17.9118      31.3703
   30638      17.8665      32.6382
   30639      17.8958      30.5568
   30640      17.8879      30.7431
   30641      17.8640      30.6046
   30642      17.8923      30.2179
   30643      17.8153      31.4583
   30644      17.9407      32.2568
   30645      18.0223      31.1543
   30646      18.0032      32.3891
   30647      17.9417      30.9416
   30648      17.9846      31.7092
   30649      17.9925      32.8921
   30650      18.0338      33.2924
   30651      17.9563      32.6907
   30652      17.9855      32.6358
   30653      17.9594      32.1508
   30654      17.9951      31.6151
   30655      17.8517      31.3448
   30656      17.9117      30.9632
   30657      17.9278      31.1340
   30658      17.9990      31.0463
   30659      18.1027      30.9783
   30660      17.9561      31.0269
   30661      17.8242      31.5197
   30662      18.0145      31.1832
   30663      17.9220      31.2798
   30664      17.8918      30.7482
   30665      18.0242      31.0964
   30666      17.9841      31.7322
   30667      17.8739      31.1002
   30668      17.8974      31.9935
   30669      17.9096      32.0625
   30670      18.0273      31.1348
   30671      17.9373      30.9075
   30672      18.0031      32.0105
   30673      17.9761      30.9268
   30674      18.0600      32.0250
   30675      18.1318      31.9451
   30676      18.0765      32.2161
   30677      17.9623      32.0456
   30678      17.9572      32.4429
   30679      17.9595      31.1691
   30680      18.0653      32.3481
   30681      17.9997      32.2432
   30682      18.0112      32.0007
   30683      18.1306      31.2422
   30684      17.9413      31.2182
   30685      17.9937      32.0907
   30686      18.0912      31.2699
   30687      18.1122      31.8348
   30688      17.9125      30.1315
   30689      17.9774      31.7163
   30690      18.0526      31.7601
   30691      17.9649      30.6392
   30692      17.9990      30.9232
   30693      17.9137      30.2503
   30694      17.8406      30.8262
   30695      17.9517      31.1401
   30696      18.0061      31.1603
   30697      17.9899      32.4588
   30698      17.9742      33.2162
   30699      18.0314      32.7963
   30700      17.9955      32.9555
   30701      18.0484      32.2612
   30702      18.0005      32.9742
   30703      18.0373      32.8026
   30704      18.0043      33.1040
   30705      18.1561      34.2142
   30706      18.0741      33.1844
   30707      18.0347      32.9196
   30708      17.9474      32.1886
   30709      18.0010      33.1678
   30710      18.0796      33.2638
   30711      18.1018      32.5699
   30712      18.1292      33.2156
   30713      18.0472      32.3097
   30714      18.0048      31.7034
   30715      18.0929      32.0927
   30716      18.0114      31.3417
   30717      18.0473      32.0870
   30718      18.1518      32.2673
   30719      18.0275      32.0908
   30720      18.1767      32.2941
   30721      18.1257      30.9671
   30722      18.1870      31.4339
   30723      18.1116      30.6536
   30724      18.0816      30.3203
   30725      18.1078      30.9258
   30726      18.2000      31.1834
   30727      18.2567      32.0764
   30728      18.2139      30.6700
   30729      18.1171      30.4429
   30730      17.8496      30.5024
   30731      17.9810      30.3230
   30732      17.9651      31.6328
   30733      17.9487      31.3785
   30734      17.9759      30.5048
   30735      18.0472      31.5173
   30736      18.0630      30.6187
   30737      18.1074      30.7135
   30738      18.0748      30.6239
   30739      18.0347      29.9952
   30740      18.0132      31.8264
   30741      18.0062      30.8044
   30742      18.0102      30.9723
   30743      18.0416      30.2758
   30744      17.9835      31.1988
   30745      18.0260      30.4731
   30746      17.9340      30.0802
   30747      17.9184      29.9467
   30748      17.9289      30.5848
   30749      18.0200      30.5942
   30750      17.9852      30.1623
   30751      18.0757      30.9293
   30752      18.0803      31.4007
   30753      17.9466      30.4508
   30754      17.9561      30.7174
   30755      17.9681      30.0131
   30756      17.8941      30.5068
   30757      17.9443      29.9508
   30758      17.9172      30.4415
   30759      18.0121      30.2643
   30760      18.0339      30.3912
   30761      17.9083      30.1707
   30762      17.9464      30.2582
   30763      17.9032      30.5889
   30764      17.9504      29.8336
   30765      17.9344      29.5599
   30766      18.1307      30.1562
   30767      18.0862      30.6860
   30768      18.1196      30.9814
   30769      17.9862      30.0316
   30770      17.9814      30.1064
   30771      17.9419      30.1695
   30772      18.0299      30.6210
   30773      18.0423      30.3656
   30774      18.0234      30.6682
   30775      18.0062      30.1473
   30776      18.0790      30.8615
   30777      18.0662      30.3162
   30778      18.0177      30.6951
   30779      18.1426      30.6977
   30780      18.0816      30.6862
   30781      18.1209      30.7683
   30782      18.1416      31.1493
   30783      18.1164      31.0938
   30784      18.1065      31.0245
   30785      18.0030      30.6671
   30786      17.9867      30.7795
   30787      18.1221      31.2296
   30788      18.0474      30.9163
   30789      18.1254      31.1607
   30790      18.0900      30.4656
   30791      18.0497      30.1319
   30792      18.1025      30.1896
   30793      18.1249      30.5368
   30794      18.1613      31.2449
   30795      18.1164      30.6206
   30796      18.1817      30.6259
   30797      18.1634      30.2170
   30798      18.0438      30.5735
   30799      18.0426      30.1671
   30800      18.1251      30.2266
   30801      18.1678      30.9371
   30802      18.0468      29.9244
   30803      18.1065      30.9345
   30804      18.0948      30.1300
   30805      18.1963      30.2926
   30806      18.0170      30.3365
   30807      18.0821      30.8458
   30808      18.1444      30.9814
   30809      18.1331      31.5922
   30810      18.1184      30.7558
   30811      18.0845      31.2212
   30812      18.1914      32.0539
   30813      18.1969      32.2531
   30814      18.1169      31.6688
   30815      17.9080      31.1321
   30816      17.9887      30.5697
   30817      17.9071      30.7766
   30818      18.0693      30.3853
   30819      18.1509      30.1799
   30820      18.2263      30.1568
   30821      18.0838      30.1604
   30822      18.0232      30.2433
   30823      18.0444      30.1689
   30824      18.1121      30.8142
   30825      18.1115      30.5455
   30826      18.1010      30.1263
   30827      18.0394      30.9318
   30828      18.0143      30.9981
   30829      18.0959      31.2675
   30830      18.0520      30.8856
   30831      18.1173      30.4809
   30832      18.0251      30.5030
   30833      18.0462      30.4760
   30834      18.1043      30.3177
   30835      18.1340      30.6866
   30836      18.0881      30.8779
   30837      18.0978      30.7497
   30838      18.0335      31.0844
   30839      18.1531      30.8289
   30840      18.1185      31.0236
   30841      18.1218      30.8429
   30842      18.0144      30.4600
   30843      17.9810      31.6200
   30844      17.9654      30.2588
   30845      18.0603      30.8789
   30846      18.1344      31.3894
   30847      18.0672      30.4290
   30848      18.0159      30.9701
   30849      17.9794      30.2470
   30850      17.9990      31.1757
   30851      17.9880      30.3433
   30852      18.0893      31.5743
   30853      18.0387      30.6058
   30854      18.0146      30.3726
   30855      18.1131      30.9723
   30856      18.1570      30.4332
   30857      18.1912      30.4925
   30858      18.1410      30.9235
   30859      18.1692      30.3851
   30860      18.1910      21.6020
   30861      18.0338      30.0151
   30862      18.1103      30.2896
   30863      18.1160      30.9010
   30864      18.0716      30.4544
   30865      18.0952      30.1846
   30866      18.0895      30.4631
   30867      18.0583      30.1109
   30868      17.8917      30.6812
   30869      17.9904      29.8676
   30870      17.9163      29.7512
   30871      18.1523      31.0577
   30872      17.9565      31.3057
   30873      17.8587      31.6311
   30874      17.9017      31.0316
   30875      17.9842      31.3053
   30876      17.9290      32.2013
   30877      17.9285      31.6165
   30878      18.0411      31.5391
   30879      17.9814      31.1766
   30880      17.8540      29.7232
   30881      18.0554      30.7081
   30882      17.9056      30.6820
   30883      17.9389      29.8693
   30884      17.9184      30.1509
   30885      18.0977      31.5009
   30886      18.0181      31.0446
   30887      17.9708      31.3634
   30888      18.0654      30.9737
   30889      18.0686      31.1178
   30890      18.1276      31.1558
   30891      18.1021      30.7419
   30892      18.0669      30.8070
   30893      18.0607      31.6137
   30894      17.9687      31.2283
   30895      18.0544      30.5409
   30896      17.9984      30.5705
   30897      17.9945      31.1573
   30898      18.0713      30.1435
   30899      17.9322      31.1588
   30900      18.0302      30.7622
   30901      18.0488      31.9581
   30902      18.0949      32.0236
   30903      17.9664      31.7606
   30904      17.9883      31.5349
   30905      18.0886      31.3792
   30906      18.1475      31.3710
   30907      18.0537      29.8828
   30908      18.0007      30.1660
   30909      18.1136      31.5147
   30910      18.0443      31.6171
   30911      18.0865      31.3545
   30912      18.0994      31.5462
   30913      18.1072      31.5792
   30914      18.1924      32.2914
   30915      18.1322      32.2034
   30916      18.0874      31.9826
   30917      18.0362      32.6520
   30918      18.0456      32.9666
   30919      17.8916      32.2818
   30920      17.8968      32.9555
   30921      17.8303      31.3546
   30922      17.7795      30.9516
   30923      17.8412      32.1704
   30924      17.8999      32.3376
   30925      17.9412      32.2177
   30926      17.9866      32.4114
   30927      17.8420      31.8172
   30928      17.9181      31.6777
   30929      18.0352      32.0022
   30930      17.9872      31.5253
   30931      17.8328      30.8636
   30932      17.8447      31.9999
   30933      17.9121      32.2350
   30934      17.9773      33.0751
   30935      17.8914      32.5220
   30936      17.9111      32.0344
   30937      17.9086      32.2588
   30938      17.9042      31.1746
   30939      17.8526      31.5113
   30940      17.9464      31.9025
   30941      17.9867      32.4073
   30942      17.9469      32.2551
   30943      17.9503      32.9145
   30944      17.9327      32.6755
   30945      17.8735      32.7615
   30946      17.8704      32.9038
   30947      17.8678      32.9700
   30948      17.7648      31.6488
   30949      17.9209      32.3258
   30950      17.8154      32.3883
   30951      17.8448      31.3630
   30952      17.9542      31.9955
   30953      17.9204      32.0111
   30954      18.0601      32.2385
   30955      17.9944      31.9666
   30956      17.9142      31.2046
   30957      17.8943      31.3381
   30958      17.8139      31.1560
   30959      17.8197      31.6987
   30960      17.8385      31.6588
   30961      17.8400      31.9410
   30962      17.8704      32.4444
   30963      17.8790      32.5351
   30964      18.1539      32.5136
   30965      18.0599      32.4073
   30966      17.9512      31.2355
   30967      18.0036      31.6423
   30968      17.9218      30.4960
   30969      17.8211      30.8013
   30970      18.0498      31.1497
   30971      17.9277      31.7868
   30972      17.9475      31.4711
   30973      17.8204      30.7296
   30974      17.9121      30.9485
   30975      17.8756      30.7117
   30976      17.7944      31.1510
   30977      17.9180      30.9478
   30978      18.0111      31.1745
   30979      17.9885      31.0851
   30980      17.9598      30.9799
   30981      17.9428      31.1226
   30982      18.0214      31.4090
   30983      17.9461      31.3667
   30984      17.9378      30.7821
   30985      17.8294      30.6480
   30986      17.7525      30.6762
   30987      17.8099      31.1472
   30988      17.8929      30.9168
   30989      17.8008      31.1307
   30990      17.8396      31.2026
   30991      17.8738      31.0401
   30992      17.8137      31.3198
   30993      17.7782      30.9908
   30994      17.9085      31.2032
   30995      17.9601      31.3421
   30996      17.8808      30.8917
   30997      17.8730      30.7809
   30998      17.9611      30.6802
   30999      17.9330      31.4282
   31000      17.9235      31.8776
   31001      17.8859      31.3006
   31002      17.9181      31.5329
   31003      17.9362      32.1771
   31004      17.8715      30.8000
   31005      17.9220      30.4981
   31006      18.0106      31.2890
   31007      17.9661      30.5500
   31008      17.8887      30.3259
   31009      17.9807      30.8710
   31010      18.0390      31.5712
   31011      17.9714      31.5489
   31012      17.8929      30.7162
   31013      17.9598      30.6052
   31014      17.8455      30.4452
   31015      17.7991      30.8085
   31016      17.9120      30.8930
   31017      17.7748      30.2572
   31018      17.8246      30.4683
   31019      17.8801      31.1943
   31020      17.8845      30.8171
   31021      17.8246      30.4648
   31022      17.7652      30.2354
   31023      17.8456      29.9275
   31024      17.8630      30.4198
   31025      17.8870      30.4287
   31026      17.8091      30.5255
   31027      17.7731      30.2282
   31028      17.6917      30.2422
   31029      17.6637      29.9239
   31030      17.7507      30.1613
   31031      17.6911      29.9991
   31032      17.7078      30.6252
   31033      17.7570      31.0421
   31034      17.7428      31.4944
   31035      17.6808      30.7976
   31036      17.8038      30.4801
   31037      17.7509      30.7665
   31038      17.8053      31.2306
   31039      17.8437      31.1545
   31040      17.7793      30.5630
   31041      17.7232      30.6205
   31042      17.6913      30.7583
   31043      17.6999      30.6436
   31044      17.7577      31.0041
   31045      17.7203      30.8078
   31046      17.7762      31.0360
   31047      17.8424      30.8223
   31048      17.9039      32.4322
   31049      17.7450      30.2796
   31050      17.7609      31.4484
   31051      17.7798      31.5710
   31052      17.8328      31.6991
   31053      17.9437      31.7105
   31054      17.8421      31.6248
   31055      17.8301      32.3102
   31056      17.7884      32.3980
   31057      17.8882      32.0171
   31058      17.7812      31.6911
   31059      17.8228      30.9685
   31060      17.7986      31.0556
   31061      17.8636      30.7829
   31062      17.9241      31.8186
   31063      17.8627      30.6114
   31064      17.7911      31.5819
   31065      17.8525      31.1432
   31066      17.8276      30.6921
   31067      17.8978      30.8789
   31068      17.8473      30.1676
   31069      18.0065      31.6357
   31070      17.9217      31.8457
   31071      17.9501      31.0870
   31072      17.8162      30.0077
   31073      17.8825      30.6496
   31074      17.8912      30.7217
   31075      17.8714      30.2982
   31076      17.9528      30.6982
   31077      17.9169      31.1237
   31078      17.8893      30.2304
   31079      17.8634      30.0672
   31080      17.9641      32.2627
   31081      17.8936      30.4406
   31082      17.8489      30.1511
   31083      17.9592      31.0532
   31084      17.9637      30.7383
   31085      17.8192      30.8947
   31086      17.8632      30.7319
   31087      17.9182      30.9205
   31088      17.7674      30.0840
   31089      17.9389      30.5668
   31090      17.9118      31.0834
   31091      17.8653      30.5012
   31092      17.8755      31.1784
   31093      17.8980      30.7910
   31094      18.0696      31.7636
   31095      17.9695      31.3458
   31096      18.0080      31.0777
   31097      17.9354      30.9694
   31098      17.8736      30.7652
   31099      17.8808      30.5892
   31100      17.8957      31.2907
   31101      17.8248      31.2133
   31102      17.8427      31.5637
   31103      17.8466      30.3343
   31104      17.8637      31.4310
   31105      17.8380      30.5198
   31106      17.9198      30.7433
   31107      17.9981      30.1171
   31108      17.9703      30.2682
   31109      18.0914      30.7365
   31110      18.0961      31.1435
   31111      18.1337      30.6661
   31112      18.1562      31.3607
   31113      18.0473      31.5281
   31114      18.0915      30.9678
   31115      18.0775      31.6054
   31116      18.1546      31.2154
   31117      18.0452      30.6481
   31118      18.0594      30.9992
   31119      18.0213      31.1511
   31120      18.1264      31.6290
   31121      18.1525      31.8397
   31122      18.0979      32.2798
   31123      17.9679      31.7305
   31124      18.1320      32.1076
   31125      18.1008      32.7335
   31126      18.1533      33.0195
   31127      18.1361      32.9281
   31128      18.0467      32.1395
   31129      18.0734      32.8060
   31130      18.1667      34.2715
   31131      18.0668      32.5840
   31132      18.1288      32.8816
   31133      18.2338      33.3154
   31134      18.3143      33.8223
   31135      18.2516      33.3295
   31136      18.2373      34.2017
   31137      18.1788      33.4605
   31138      18.1929      33.2716
   31139      18.1019      33.0322
   31140      18.0674      32.0300
   31141      18.1668      32.3745
   31142      18.1837      33.2226
   31143      18.2263      33.4314
   31144      18.1713      32.9319
   31145      18.0648      32.9923
   31146      18.1373      33.1760
   31147      18.1524      32.3580
   31148      18.0810      33.1688
   31149      18.0667      32.8712
   31150      18.0461      32.9536
   31151      18.0071      32.8541
   31152      18.0475      33.3033
   31153      18.0590      33.6177
   31154      18.0274      32.7482
   31155      18.0875      32.6031
   31156      18.0330      33.0069
   31157      18.0720      32.7961
   31158      18.1079      33.0492
   31159      18.0914      32.9938
   31160      18.1104      33.7939
   31161      18.0605      33.0889
   31162      18.1337      33.5650
   31163      18.0489      33.2662
   31164      18.0323      33.4584
   31165      18.0830      32.9519
   31166      18.0122      33.1413
   31167      18.0130      32.2127
   31168      17.9491      32.0998
   31169      17.9737      32.4026
   31170      18.0104      32.7412
   31171      17.9677      31.1558
   31172      17.9610      32.7207
   31173      17.9820      32.4392
   31174      17.9405      32.4768
   31175      17.8770      32.3940
   31176      18.0587      32.3091
   31177      17.9841      32.3406
   31178      18.0807      31.9723
   31179      17.9677      32.9161
   31180      17.9789      32.9872
   31181      18.0032      32.2691
   31182      17.9931      32.2300
   31183      17.9851      32.2981
   31184      18.0821      32.0460
   31185      18.0217      32.8118
   31186      18.0824      32.7984
   31187      18.0444      32.6827
   31188      17.9514      31.8004
   31189      18.0383      32.2487
   31190      18.0451      32.6026
   31191      18.0197      32.4283
   31192      17.9838      33.2367
   31193      18.0022      32.6611
   31194      17.9367      32.7395
   31195      17.9458      33.0898
   31196      17.9545      32.9192
   31197      18.0347      33.1833
   31198      18.0858      33.5230
   31199      18.0825      32.5107
   31200      18.0372      32.0973
   31201      18.1316      33.7474
   31202      18.0347      33.5823
   31203      18.1419      33.9504
   31204      18.0146      32.4982
   31205      18.0393      32.5068
   31206      17.9425      32.9630
   31207      17.9447      32.0517
   31208      18.0548      32.4310
   31209      17.8983      32.4563
   31210      17.9241      31.5911
   31211      18.0405      31.9089
   31212      17.9794      32.1101
   31213      18.1073      32.4442
   31214      18.0215      32.1874
   31215      18.1205      33.2457
   31216      18.2360      33.8577
   31217      18.2221      32.3372
   31218      18.0991      32.1997
   31219      17.9948      32.4620
   31220      18.1826      33.4487
   31221      18.2145      33.4637
   31222      18.1121      32.9349
   31223      18.0750      32.5806
   31224      18.1430      33.0150
   31225      18.0132      33.2309
   31226      17.9453      32.9153
   31227      17.9780      31.9586
   31228      17.8564      32.0310
   31229      17.9994      31.2653
   31230      18.0116      31.0113
   31231      18.0117      30.7341
   31232      18.0213      30.7213
   31233      18.0399      30.8110
   31234      18.0025      31.6917
   31235      17.9945      31.3882
   31236      18.1298      31.3598
   31237      18.0281      30.9908
   31238      18.1774      31.7035
   31239      18.0565      31.0319
   31240      18.1326      31.6333
   31241      18.1461      31.5043
   31242      18.1337      31.5080
   31243      18.0564      32.5630
   31244      18.0411      31.3661
   31245      18.0624      31.7288
   31246      18.0844      31.4521
   31247      18.0335      31.6970
   31248      18.0083      30.7945
   31249      18.0676      31.1694
   31250      18.1710      31.4710
   31251      18.0224      30.3391
   31252      18.0853      30.9716
   31253      17.9414      30.9505
   31254      17.9768      30.7780
   31255      17.9793      30.6449
   31256      18.0460      30.5255
   31257      18.0409      30.5408
   31258      17.9361      30.4891
   31259      17.9728      31.2412
   31260      17.9558      31.0823
   31261      18.0043      30.4911
   31262      17.9903      30.7941
   31263      17.9461      30.9350
   31264      17.9461      30.0748
   31265      17.9836      30.7427
   31266      17.9866      30.9933
   31267      18.0773      30.8454
   31268      18.0750      31.2838
   31269      18.0972      31.4469
   31270      18.0429      31.2454
   31271      18.1145      30.9003
   31272      17.9022      30.8596
   31273      18.0362      30.9396
   31274      17.9448      31.6811
   31275      17.9979      31.4223
   31276      17.9686      31.1270
   31277      17.9243      30.2495
   31278      17.9279      30.4495
   31279      17.9420      30.4808
   31280      17.9203      30.5119
   31281      17.9561      30.0600
   31282      17.9771      30.4514
   31283      17.9770      31.1253
   31284      18.0913      30.8963
   31285      18.0355      30.7871
   31286      18.0188      30.2090
   31287      17.9502      31.4824
   31288      18.0110      30.4613
   31289      18.0136      31.1822
   31290      18.0162      31.0154
   31291      17.9868      31.1587
   31292      18.0832      31.0344
   31293      18.1517      31.7056
   31294      18.0887      31.2467
   31295      18.0811      30.8614
   31296      17.9567      31.0618
   31297      17.9456      30.5050
   31298      18.0165      30.8718
   31299      18.0067      29.7854
   31300      18.0719      31.7363
   31301      18.0408      30.9990
   31302      18.0879      31.4891
   31303      18.1005      31.4001
   31304      18.1751      32.0505
   31305      18.1292      31.8008
   31306      18.0068      32.0765
   31307      18.0081      32.4084
   31308      18.1976      32.1854
   31309      18.1228      33.0730
   31310      18.0832      32.0669
   31311      18.0845      31.7148
   31312      18.1353      31.5028
   31313      18.0312      31.6944
   31314      18.0629      31.7252
   31315      18.2542      32.5651
   31316      18.2765      32.4667
   31317      18.2117      33.2840
   31318      18.1745      32.3867
   31319      18.0477      31.6093
   31320      18.1720      30.9585
   31321      18.2666      32.4505
   31322      18.2494      31.4081
   31323      18.3667      32.4020
   31324      18.2145      31.0520
   31325      18.1766      31.2451
   31326      18.2883      30.8144
   31327      18.3222      31.0480
   31328      18.2263      31.8159
   31329      18.1749      31.3703
   31330      18.2405      31.5752
   31331      18.0684      31.6878
   31332      18.2777      32.9644
   31333      18.3067      32.3236
   31334      18.2296      31.6289
   31335      18.3208      31.9401
   31336      18.2296      31.7944
   31337      18.1799      31.1367
   31338      18.0760      30.8538
   31339      18.0654      30.5351
   31340      17.9906      30.7492
   31341      18.0882      30.5502
   31342      18.0808      31.5560
   31343      18.1518      30.3357
   31344      18.0248      30.7000
   31345      18.0188      30.9934
   31346      18.0494      30.6004
   31347      17.9376      30.4104
   31348      17.9536      30.8069
   31349      17.9554      30.1372
   31350      17.9304      31.2351
   31351      17.9682      30.8085
   31352      18.1187      31.0356
   31353      17.9570      30.3134
   31354      18.0486      31.0818
   31355      18.1010      32.0015
   31356      17.9491      31.1159
   31357      17.9787      30.4604
   31358      18.0152      30.9222
   31359      18.0918      31.8656
   31360      18.2183      31.8461
   31361      18.1683      31.0168
   31362      18.1648      31.1720
   31363      18.1994      31.1526
   31364      18.2538      32.3382
   31365      18.2242      30.9667
   31366      18.2036      31.4371
   31367      18.1612      31.7179
   31368      18.2058      30.9809
   31369      18.2389      31.5628
   31370      18.2839      31.5016
   31371      18.3342      31.2207
   31372      18.2136      31.0961
   31373      18.3288      32.3989
   31374      18.3855      32.2610
   31375      18.2934      32.0386
   31376      18.3717      32.2836
   31377      18.4109      32.3003
   31378      18.3495      31.9020
   31379      18.3539      33.2900
   31380      18.3012      33.2942
   31381      18.1975      33.1992
   31382      18.2474      33.0751
   31383      18.3891      33.8669
   31384      18.3976      33.6755
   31385      18.4605      33.1495
   31386      18.4922      33.9829
   31387      18.5011      33.4722
   31388      18.4910      33.4514
   31389      18.4403      32.9587
   31390      18.4488      33.2803
   31391      18.3875      33.2218
   31392      18.3769      33.4964
   31393      18.3914      33.4673
   31394      18.3944      32.8190
   31395      18.3844      32.8245
   31396      18.4227      33.1033
   31397      18.4443      32.5711
   31398      18.4065      32.5950
   31399      18.2751      32.2202
   31400      18.2226      31.9000
   31401      18.1508      30.7607
   31402      18.2818      31.5607
   31403      18.2137      31.7734
   31404      18.0902      31.7531
   31405      18.1366      31.4377
   31406      18.2306      30.5165
   31407      18.2570      30.5819
   31408      18.2852      31.4589
   31409      18.1430      31.9269
   31410      18.1729      32.0586
   31411      18.1186      31.0080
   31412      18.1160      30.3063
   31413      18.1492      31.4930
   31414      18.1316      31.7990
   31415      18.0420      31.4939
   31416      18.0751      31.3234
   31417      18.0209      30.9236
   31418      17.9896      30.4262
   31419      18.1194      31.6989
   31420      18.1088      31.2814
   31421      18.0525      31.5204
   31422      18.0403      31.9506
   31423      18.0317      32.3401
   31424      18.1710      31.5851
   31425      18.1915      31.3334
   31426      18.2614      32.0105
   31427      18.4137      32.2419
   31428      18.2454      31.5099
   31429      18.2305      32.4856
   31430      18.2692      31.5179
   31431      18.1946      31.9865
   31432      18.3000      31.8540
   31433      18.1577      31.1664
   31434      18.0964      31.1235
   31435      18.1195      30.5867
   31436      18.1344      31.1169
   31437      18.1458      30.1548
   31438      18.0596      31.2570
   31439      18.1579      31.1888
   31440      18.2033      31.2911
   31441      18.2624      31.4033
   31442      18.1800      32.2000
   31443      18.0658      31.5911
   31444      18.0824      31.6122
   31445      18.1119      32.1362
   31446      18.0828      31.4587
   31447      18.0918      30.8814
   31448      18.2177      31.9400
   31449      18.1681      31.7754
   31450      18.0977      30.8289
   31451      18.1350      32.2156
   31452      18.1389      32.6232
   31453      18.1193      32.0415
   31454      17.9916      31.4677
   31455      18.1352      31.0588
   31456      18.1425      31.8693
   31457      18.0974      31.6989
   31458      18.0856      32.4632
   31459      18.2063      31.7536
   31460      18.1536      31.1590
   31461      18.1754      30.4270
   31462      18.0760      31.0852
   31463      18.0925      32.1744
   31464      18.0624      32.0033
   31465      18.0966      31.7917
   31466      18.1061      31.8384
   31467      18.1796      32.2231
   31468      18.1141      32.0095
   31469      18.1015      31.7360
   31470      18.0436      30.7302
   31471      18.0671      31.4977
   31472      18.0948      31.8850
   31473      18.0369      30.2872
   31474      17.9927      31.8238
   31475      18.1224      32.1347
   31476      18.1599      32.9440
   31477      18.1491      32.6062
   31478      18.1585      31.8775
   31479      18.1840      32.5553
   31480      18.1664      31.6135
   31481      18.1266      30.5251
   31482      18.1066      31.4581
   31483      18.0991      31.0761
   31484      18.0176      30.6448
   31485      18.0862      31.3198
   31486      18.1388      31.9237
   31487      18.1481      32.1484
   31488      18.0939      31.8016
   31489      18.0574      31.7473
   31490      18.0725      31.5281
   31491      18.0714      31.4389
   31492      18.1108      32.1599
   31493      18.1167      31.3005
   31494      18.2548      31.8385
   31495      18.2444      31.3601
   31496      18.2289      32.3903
   31497      18.2021      32.4418
   31498      18.1308      32.4192
   31499      18.1458      32.6503
   31500      18.1344      32.0556
   31501      18.1964      31.4455
   31502      18.2098      31.2637
   31503      18.0918      30.9049
   31504      18.1534      30.5159
   31505      18.0880      30.5017
   31506      18.0801      31.2659
   31507      18.0769      30.7538
   31508      18.0878      31.9438
   31509      17.9398      32.1262
   31510      17.9846      30.8120
   31511      18.1837      31.5744
   31512      18.1255      31.3263
   31513      18.0695      31.3805
   31514      18.0604      31.1788
   31515      18.1428      31.6326
   31516      18.0464      30.6945
   31517      18.0832      30.6767
   31518      18.0965      31.2659
   31519      18.0996      31.4856
   31520      18.0884      31.4402
   31521      18.1376      31.1591
   31522      18.0893      30.6350
   31523      18.1373      31.1054
   31524      18.1601      32.1686
   31525      18.0867      32.2317
   31526      18.1617      32.4461
   31527      18.1726      31.7925
   31528      18.2044      31.8088
   31529      18.2109      31.4098
   31530      18.1503      30.5370
   31531      18.1543      32.2575
   31532      18.2418      32.9563
   31533      18.1740      32.9725
   31534      18.1379      32.5411
   31535      18.2185      31.3725
   31536      18.1840      31.6076
   31537      18.2421      31.2609
   31538      18.1418      31.4209
   31539      18.2304      31.0050
   31540      18.2677      32.0109
   31541      18.2296      31.4358
   31542      18.2004      31.6250
   31543      18.2659      31.2289
   31544      18.2311      30.7637
   31545      18.1335      31.6835
   31546      18.2040      31.6467
   31547      18.1991      31.3043
   31548      18.2195      32.0348
   31549      18.1851      31.5551
   31550      18.1305      31.3907
   31551      18.1786      21.7547
   31552      18.0561      21.9887
   31553      18.0123      30.9309
   31554      18.0792      30.5314
   31555      18.0895      21.5540
   31556      18.2626      31.2579
   31557      18.1328      31.1686
   31558      18.1121      30.9317
   31559      18.1008      31.7022
   31560      18.1235      31.4509
   31561      18.3196      31.5265
   31562      18.2645      31.6821
   31563      18.3377      31.4263
   31564      18.3576      31.5563
   31565      18.3206      31.6241
   31566      18.2847      31.7027
